"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 23 11:02:03 WAT 2023","Sat Dec 23 11:02:03 WAT 2023","167","Accounts and settings","Domains","","","","Authenticate a domain",""
"passed","Sat Dec 23 10:56:34 WAT 2023","Sat Dec 23 10:56:34 WAT 2023","229","Marketing","SMS Campaigns","","","","Send your SMS campaign immediately",""
"failed","Sat Dec 23 10:56:32 WAT 2023","Sat Dec 23 10:56:32 WAT 2023","209","Marketing","Email Campaigns","","","","Send an email campaign to your test list",""
"failed","Sat Dec 23 10:56:52 WAT 2023","Sat Dec 23 10:56:52 WAT 2023","165","Accounts and settings","Domains","","","","Create a new domain",""
"failed","Sat Dec 23 10:54:31 WAT 2023","Sat Dec 23 10:54:32 WAT 2023","165","Marketing","Email Campaigns","","","","Send the report of a campaign",""
"passed","Sat Dec 23 10:58:12 WAT 2023","Sat Dec 23 10:58:12 WAT 2023","170","Sales CRM","Notes","","","","Get all notes",""
"failed","Sat Dec 23 10:54:32 WAT 2023","Sat Dec 23 10:54:33 WAT 2023","181","Marketing","SMS Campaigns","","","","Returns the information for all your created SMS campaigns",""
"passed","Sat Dec 23 10:58:17 WAT 2023","Sat Dec 23 10:58:17 WAT 2023","157","eCommerce","Products","","","","Create products in batch",""
"passed","Sat Dec 23 10:53:29 WAT 2023","Sat Dec 23 10:53:29 WAT 2023","372","Marketing","WhatsApp Campaigns","","","","Get a WhatsApp campaign",""
"passed","Sat Dec 23 10:58:06 WAT 2023","Sat Dec 23 10:58:06 WAT 2023","209","Accounts and settings","Corporate","","","","Delete a sub-account",""
"failed","Sat Dec 23 10:53:32 WAT 2023","Sat Dec 23 10:53:32 WAT 2023","164","Contact management","Folders","","","","Get all folders",""
"failed","Sat Dec 23 10:56:32 WAT 2023","Sat Dec 23 10:56:32 WAT 2023","200","Marketing","Email Campaigns","","","","Update an email campaign status",""
"passed","Sat Dec 23 10:58:12 WAT 2023","Sat Dec 23 10:58:12 WAT 2023","172","Sales CRM","Tasks","","","","Delete a task",""
"failed","Sat Dec 23 10:54:32 WAT 2023","Sat Dec 23 10:54:32 WAT 2023","171","Marketing","Email Campaigns","","","","Export the recipients of an email campaign",""
"passed","Sat Dec 23 10:58:05 WAT 2023","Sat Dec 23 10:58:05 WAT 2023","168","Accounts and settings","Corporate","","","","Get the list of all the sub-accounts of the master account.",""
"passed","Sat Dec 23 10:57:00 WAT 2023","Sat Dec 23 10:57:01 WAT 2023","157","eCommerce","Products","","","","Create products in batch",""
"passed","Sat Dec 23 10:53:42 WAT 2023","Sat Dec 23 10:53:42 WAT 2023","162","Accounts and settings","Senders","","","","Update a sender",""
"passed","Sat Dec 23 10:53:40 WAT 2023","Sat Dec 23 10:53:40 WAT 2023","160","Accounts and settings","Corporate","","","","Generate SSO token to access Sendinblue",""
"failed","Sat Dec 23 11:02:07 WAT 2023","Sat Dec 23 11:02:07 WAT 2023","164","Sales CRM","Notes","","","","Create a note",""
"passed","Sat Dec 23 10:53:41 WAT 2023","Sat Dec 23 10:53:41 WAT 2023","176","Accounts and settings","Account data","","","","Get your account information, plan and credits details",""
"passed","Sat Dec 23 10:58:13 WAT 2023","Sat Dec 23 10:58:13 WAT 2023","174","Sales CRM","Notes","","","","Delete a note",""
"failed","Sat Dec 23 10:56:37 WAT 2023","Sat Dec 23 10:56:37 WAT 2023","181","Contact management","Contacts","","","","Export contacts",""
"failed","Sat Dec 23 11:01:48 WAT 2023","Sat Dec 23 11:01:48 WAT 2023","166","Marketing","SMS Campaigns","","","","Creates an SMS campaign",""
"failed","Sat Dec 23 10:57:43 WAT 2023","Sat Dec 23 10:57:44 WAT 2023","173","Transactional","Statistics","","","","Get your transactional email activity aggregated over a period of time",""
"passed","Sat Dec 23 10:53:48 WAT 2023","Sat Dec 23 10:53:48 WAT 2023","237","Sales CRM","Notes","","","","Update a note",""
"passed","Sat Dec 23 11:02:06 WAT 2023","Sat Dec 23 11:02:06 WAT 2023","148","Sales CRM","Tasks","","","","Get all task types",""
"passed","Sat Dec 23 10:58:08 WAT 2023","Sat Dec 23 10:58:08 WAT 2023","398","Accounts and settings","Domains","","","","Validate domain configuration",""
"passed","Sat Dec 23 10:54:49 WAT 2023","Sat Dec 23 10:54:49 WAT 2023","154","Sales CRM","Companies","","","","Get pipeline stages",""
"failed","Sat Dec 23 10:58:16 WAT 2023","Sat Dec 23 10:58:16 WAT 2023","164","eCommerce","Categories","","","","Get all categories",""
"passed","Sat Dec 23 10:54:43 WAT 2023","Sat Dec 23 10:54:44 WAT 2023","166","Accounts and settings","Reseller","Child accounts","","","Creates a reseller child",""
"passed","Sat Dec 23 10:54:48 WAT 2023","Sat Dec 23 10:54:49 WAT 2023","166","Sales CRM","Companies","","","","Update a company",""
"failed","Sat Dec 23 10:54:32 WAT 2023","Sat Dec 23 10:54:32 WAT 2023","174","Marketing","Email Campaigns","","","","Upload an image to your account's image gallery",""
"passed","Sat Dec 23 10:53:42 WAT 2023","Sat Dec 23 10:53:42 WAT 2023","164","Accounts and settings","Senders","","","","Get all the dedicated IPs for your account",""
"failed","Sat Dec 23 10:54:53 WAT 2023","Sat Dec 23 10:54:54 WAT 2023","160","Conversations","Pushed messages","","","","Send an automated message to a visitor",""
"passed","Sat Dec 23 10:56:38 WAT 2023","Sat Dec 23 10:56:38 WAT 2023","178","Contact management","Folders","","","","Returns a folder's details",""
"passed","Sat Dec 23 11:02:07 WAT 2023","Sat Dec 23 11:02:07 WAT 2023","165","Sales CRM","Notes","","","","Delete a note",""
"failed","Sat Dec 23 10:54:35 WAT 2023","Sat Dec 23 10:54:35 WAT 2023","174","Contact management","Contacts","","","","Create Contact via DOI (Double-Opt-In) Flow",""
"passed","Sat Dec 23 10:58:07 WAT 2023","Sat Dec 23 10:58:07 WAT 2023","199","Accounts and settings","Senders","","","","Get all the dedicated IPs for a sender",""
"passed","Sat Dec 23 10:54:50 WAT 2023","Sat Dec 23 10:54:50 WAT 2023","166","Sales CRM","Tasks","","","","Get all tasks",""
"failed","Sat Dec 23 10:58:15 WAT 2023","Sat Dec 23 10:58:16 WAT 2023","171","eCommerce","Orders","","","","Create orders in batch",""
"failed","Sat Dec 23 10:53:26 WAT 2023","Sat Dec 23 10:53:26 WAT 2023","175","Marketing","Email Campaigns","","","","Send an email campaign immediately, based on campaignId",""
"failed","Sat Dec 23 10:56:58 WAT 2023","Sat Dec 23 10:56:58 WAT 2023","161","Conversations","Status","","","","Sets agent’s status to online for 2-3 minutes",""
"failed","Sat Dec 23 10:54:29 WAT 2023","Sat Dec 23 10:54:29 WAT 2023","187","Transactional","Transactional SMS","","","","Send SMS message to a mobile number",""
"failed","Sat Dec 23 10:56:28 WAT 2023","Sat Dec 23 10:56:28 WAT 2023","157","Transactional","Blocked Contacts","","","","Get the list of blocked or unsubscribed transactional contacts",""
"passed","Sat Dec 23 10:58:06 WAT 2023","Sat Dec 23 10:58:07 WAT 2023","153","Accounts and settings","Senders","","","","Get all the dedicated IPs for your account",""
"failed","Sat Dec 23 10:56:25 WAT 2023","Sat Dec 23 10:56:25 WAT 2023","553","Transactional","Email API","","","","Send a transactional email",""
"passed","Sat Dec 23 10:54:55 WAT 2023","Sat Dec 23 10:54:55 WAT 2023","161","eCommerce","Products","","","","Get all products",""
"passed","Sat Dec 23 10:54:43 WAT 2023","Sat Dec 23 10:54:43 WAT 2023","159","Accounts and settings","Reseller","Child accounts","","","Get the list of all children accounts",""
"passed","Sat Dec 23 10:54:54 WAT 2023","Sat Dec 23 10:54:54 WAT 2023","160","Conversations","Pushed messages","","","","Get an automated message",""
"passed","Sat Dec 23 10:57:55 WAT 2023","Sat Dec 23 10:57:55 WAT 2023","166","Contact management","Contacts","","","","Get a contact's details",""
"passed","Sat Dec 23 10:56:27 WAT 2023","Sat Dec 23 10:56:27 WAT 2023","153","Transactional","Templates","","","","Delete an inactive email template",""
"failed","Sat Dec 23 11:01:45 WAT 2023","Sat Dec 23 11:01:46 WAT 2023","163","Transactional","WhatsApp Transactional","","","","Send a WhatsApp message",""
"passed","Sat Dec 23 10:57:59 WAT 2023","Sat Dec 23 10:58:00 WAT 2023","352","Contact management","Attributes","","","","Update contact attribute",""
"passed","Sat Dec 23 10:56:29 WAT 2023","Sat Dec 23 10:56:29 WAT 2023","158","Transactional","Logs","","","","Delete an SMTP transactional log",""
"passed","Sat Dec 23 10:53:41 WAT 2023","Sat Dec 23 10:53:41 WAT 2023","198","Accounts and settings","Senders","","","","Get the list of all your senders",""
"passed","Sat Dec 23 10:56:54 WAT 2023","Sat Dec 23 10:56:54 WAT 2023","156","Sales CRM","Deals","","","","Get a deal",""
"passed","Sat Dec 23 10:53:33 WAT 2023","Sat Dec 23 10:53:34 WAT 2023","265","Contact management","Lists","","","","Get contacts in a list",""
"failed","Sat Dec 23 10:53:20 WAT 2023","Sat Dec 23 10:53:20 WAT 2023","167","Transactional","Email API","","","","Get the list of transactional emails on the basis of allowed filters",""
"passed","Sat Dec 23 10:54:54 WAT 2023","Sat Dec 23 10:54:54 WAT 2023","156","Conversations","Pushed messages","","","","Delete an automated message",""
"failed","Sat Dec 23 11:02:09 WAT 2023","Sat Dec 23 11:02:09 WAT 2023","158","Conversations","Status","","","","Sets agent’s status to online for 2-3 minutes",""
"failed","Sat Dec 23 10:56:25 WAT 2023","Sat Dec 23 10:56:26 WAT 2023","230","Transactional","Email API","","","","Send a scheduled transactional email",""
"failed","Sat Dec 23 10:53:30 WAT 2023","Sat Dec 23 10:53:30 WAT 2023","186","Contact management","Contacts","","","","Create Contact via DOI (Double-Opt-In) Flow",""
"failed","Sat Dec 23 10:56:59 WAT 2023","Sat Dec 23 10:57:00 WAT 2023","164","eCommerce","Categories","","","","Create/update a category",""
"passed","Sat Dec 23 10:54:50 WAT 2023","Sat Dec 23 10:54:50 WAT 2023","163","Sales CRM","Tasks","","","","Get all task types",""
"failed","Sat Dec 23 10:53:31 WAT 2023","Sat Dec 23 10:53:31 WAT 2023","169","Contact management","Contacts","","","","Export contacts",""
"passed","Sat Dec 23 10:54:44 WAT 2023","Sat Dec 23 10:54:44 WAT 2023","181","Accounts and settings","Corporate","","","","Get the list of all the sub-accounts of the master account.",""
"passed","Sat Dec 23 10:58:07 WAT 2023","Sat Dec 23 10:58:07 WAT 2023","160","Accounts and settings","Senders","","","","Update a sender",""
"failed","Sat Dec 23 10:53:29 WAT 2023","Sat Dec 23 10:53:29 WAT 2023","176","Marketing","SMS Campaigns","","","","Send an SMS campaign's report",""
"passed","Sat Dec 23 10:54:44 WAT 2023","Sat Dec 23 10:54:44 WAT 2023","160","Accounts and settings","Process","","","","Return the informations for a process",""
"failed","Sat Dec 23 10:57:51 WAT 2023","Sat Dec 23 10:57:51 WAT 2023","376","Marketing","SMS Campaigns","","","","Update an SMS campaign",""
"failed","Sat Dec 23 11:01:54 WAT 2023","Sat Dec 23 11:01:54 WAT 2023","166","Contact management","Lists","","","","Add existing contacts to a list",""
"failed","Sat Dec 23 11:02:02 WAT 2023","Sat Dec 23 11:02:02 WAT 2023","165","Accounts and settings","Domains","","","","Create a new domain",""
"failed","Sat Dec 23 10:57:45 WAT 2023","Sat Dec 23 10:57:45 WAT 2023","177","Transactional","Logs","","","","Delete hardbounces",""
"passed","Sat Dec 23 10:56:43 WAT 2023","Sat Dec 23 10:56:43 WAT 2023","154","Accounts and settings","Webhooks","","","","Get a webhook details",""
"failed","Sat Dec 23 10:58:10 WAT 2023","Sat Dec 23 10:58:10 WAT 2023","173","Sales CRM","Deals","","","","Create a deal",""
"failed","Sat Dec 23 10:54:27 WAT 2023","Sat Dec 23 10:54:27 WAT 2023","172","Transactional","Blocked Contacts","","","","Get the list of blocked or unsubscribed transactional contacts",""
"passed","Sat Dec 23 10:53:40 WAT 2023","Sat Dec 23 10:53:40 WAT 2023","160","Accounts and settings","Corporate","","","","Get the details of requested master account",""
"passed","Sat Dec 23 10:56:41 WAT 2023","Sat Dec 23 10:56:41 WAT 2023","352","Contact management","Lists","","","","Update a list",""
"passed","Sat Dec 23 10:54:26 WAT 2023","Sat Dec 23 10:54:26 WAT 2023","165","Transactional","Templates","","","","Create an email template",""
"passed","Sat Dec 23 10:54:49 WAT 2023","Sat Dec 23 10:54:50 WAT 2023","151","Sales CRM","Deals","","","","Get a deal",""
"passed","Sat Dec 23 10:58:13 WAT 2023","Sat Dec 23 10:58:14 WAT 2023","166","Sales CRM","Files","","","","Delete a file",""
"passed","Sat Dec 23 10:56:47 WAT 2023","Sat Dec 23 10:56:48 WAT 2023","372","Accounts and settings","Process","","","","Return the informations for a process",""
"passed","Sat Dec 23 11:02:09 WAT 2023","Sat Dec 23 11:02:09 WAT 2023","152","Conversations","Pushed messages","","","","Update an automated message",""
"failed","Sat Dec 23 10:53:42 WAT 2023","Sat Dec 23 10:53:43 WAT 2023","160","Accounts and settings","Domains","","","","Create a new domain",""
"passed","Sat Dec 23 10:56:44 WAT 2023","Sat Dec 23 10:56:44 WAT 2023","313","Accounts and settings","Reseller","IP management","","","Associate a dedicated IP to the child",""
"failed","Sat Dec 23 10:54:29 WAT 2023","Sat Dec 23 10:54:30 WAT 2023","390","Transactional","SMS statistics","","","","Get your SMS activity aggregated per day",""
"passed","Sat Dec 23 10:58:06 WAT 2023","Sat Dec 23 10:58:06 WAT 2023","167","Accounts and settings","Corporate","","","","Update sub-account plan",""
"passed","Sat Dec 23 11:02:05 WAT 2023","Sat Dec 23 11:02:05 WAT 2023","159","Sales CRM","Deals","","","","Get a deal",""
"passed","Sat Dec 23 10:56:52 WAT 2023","Sat Dec 23 10:56:52 WAT 2023","207","Accounts and settings","Domains","","","","Validate domain configuration",""
"failed","Sat Dec 23 10:54:33 WAT 2023","Sat Dec 23 10:54:33 WAT 2023","167","Marketing","SMS Campaigns","","","","Creates an SMS campaign",""
"passed","Sat Dec 23 10:54:49 WAT 2023","Sat Dec 23 10:54:49 WAT 2023","154","Sales CRM","Deals","","","","Get deal attributes",""
"failed","Sat Dec 23 10:53:20 WAT 2023","Sat Dec 23 10:53:20 WAT 2023","175","Transactional","Email API","","","","Delete scheduled emails by batchId or messageId",""
"failed","Sat Dec 23 11:01:46 WAT 2023","Sat Dec 23 11:01:47 WAT 2023","239","Marketing","Email Campaigns","","","","Send an email campaign immediately, based on campaignId",""
"failed","Sat Dec 23 10:57:46 WAT 2023","Sat Dec 23 10:57:46 WAT 2023","172","Transactional","SMS statistics","","","","Get your SMS activity aggregated over a period of time",""
"passed","Sat Dec 23 11:02:10 WAT 2023","Sat Dec 23 11:02:11 WAT 2023","164","eCommerce","Categories","","","","Create categories in batch",""
"passed","Sat Dec 23 10:57:45 WAT 2023","Sat Dec 23 10:57:45 WAT 2023","163","Transactional","Blocked Domains","","","","Unblock an existing domain from the list of blocked domains",""
"passed","Sat Dec 23 10:56:51 WAT 2023","Sat Dec 23 10:56:51 WAT 2023","173","Accounts and settings","Senders","","","","Update a sender",""
"passed","Sat Dec 23 11:01:53 WAT 2023","Sat Dec 23 11:01:53 WAT 2023","153","Contact management","Folders","","","","Delete a folder (and all its lists)",""
"passed","Sat Dec 23 10:56:35 WAT 2023","Sat Dec 23 10:56:35 WAT 2023","156","Marketing","WhatsApp Campaigns","","","","Get a WhatsApp campaign",""
"passed","Sat Dec 23 11:01:55 WAT 2023","Sat Dec 23 11:01:55 WAT 2023","168","Contact management","Lists","","","","Delete a list",""
"passed","Sat Dec 23 10:53:21 WAT 2023","Sat Dec 23 10:53:21 WAT 2023","153","Transactional","Templates","","","","Returns the template information",""
"failed","Sat Dec 23 10:56:37 WAT 2023","Sat Dec 23 10:56:37 WAT 2023","173","Contact management","Contacts","","","","Update multiple contacts",""
"passed","Sat Dec 23 10:53:29 WAT 2023","Sat Dec 23 10:53:30 WAT 2023","169","Marketing","WhatsApp Campaigns","","","","Delete a WhatsApp campaign",""
"passed","Sat Dec 23 10:56:29 WAT 2023","Sat Dec 23 10:56:29 WAT 2023","162","Transactional","Blocked Domains","","","","Unblock an existing domain from the list of blocked domains",""
"passed","Sat Dec 23 10:54:53 WAT 2023","Sat Dec 23 10:54:53 WAT 2023","162","Conversations","Messages","","","","Get a message",""
"failed","Sat Dec 23 10:54:35 WAT 2023","Sat Dec 23 10:54:35 WAT 2023","176","Contact management","Contacts","","","","Create a contact",""
"failed","Sat Dec 23 10:54:51 WAT 2023","Sat Dec 23 10:54:51 WAT 2023","161","Sales CRM","Notes","","","","Create a note",""
"passed","Sat Dec 23 10:58:07 WAT 2023","Sat Dec 23 10:58:07 WAT 2023","186","Accounts and settings","Domains","","","","Get the list of all your domains",""
"passed","Sat Dec 23 10:54:31 WAT 2023","Sat Dec 23 10:54:31 WAT 2023","165","Marketing","Email Campaigns","","","","Update an email campaign",""
"passed","Sat Dec 23 10:58:16 WAT 2023","Sat Dec 23 10:58:16 WAT 2023","167","eCommerce","Products","","","","Get all products",""
"passed","Sat Dec 23 11:01:57 WAT 2023","Sat Dec 23 11:01:57 WAT 2023","173","Accounts and settings","Reseller","Domains","","","Get all sender domains for a specific child account",""
"failed","Sat Dec 23 10:58:17 WAT 2023","Sat Dec 23 10:58:17 WAT 2023","162","eCommerce","","","","","Activate eCommerce platform on your account",""
"passed","Sat Dec 23 11:02:07 WAT 2023","Sat Dec 23 11:02:08 WAT 2023","165","Sales CRM","Files","","","","Get all files",""
"passed","Sat Dec 23 10:53:24 WAT 2023","Sat Dec 23 10:53:25 WAT 2023","180","Transactional","SMS statistics","","","","Get all your SMS activity (unaggregated events)",""
"passed","Sat Dec 23 11:02:04 WAT 2023","Sat Dec 23 11:02:04 WAT 2023","167","Sales CRM","Companies","","","","Link and Unlink company with contact and deal",""
"passed","Sat Dec 23 10:57:54 WAT 2023","Sat Dec 23 10:57:54 WAT 2023","211","Contact management","Contacts","","","","Get all the contacts",""
"passed","Sat Dec 23 10:54:28 WAT 2023","Sat Dec 23 10:54:28 WAT 2023","155","Transactional","Blocked Domains","","","","Unblock an existing domain from the list of blocked domains",""
"failed","Sat Dec 23 10:56:34 WAT 2023","Sat Dec 23 10:56:34 WAT 2023","172","Marketing","SMS Campaigns","","","","Update a campaign's status",""
"failed","Sat Dec 23 11:01:57 WAT 2023","Sat Dec 23 11:01:57 WAT 2023","199","Accounts and settings","Reseller","Credits","","","Add Email and/or SMS credits to a specific child account",""
